combination,quantity,population,recordings_per_model,models,mean_sensitivity,min_sensitivity,max_sensitivity,M_secondary_diagnostic
S+R+P+F+H,200,all_eligible,276,5,0.9695652173913043,0.9492753623188406,0.9818840579710145,False
S+R+P+F+H,200,development,223,5,0.968609865470852,0.9506726457399103,0.9820627802690582,False
S+R+P+F+H,200,locked_test,53,5,0.9735849056603774,0.9433962264150944,1.0,False
S+R+P+F+H,25,all_eligible,276,5,0.9079710144927536,0.6268115942028986,0.9855072463768116,False
S+R+P+F+H,25,development,223,5,0.9049327354260089,0.6278026905829597,0.9820627802690582,False
S+R+P+F+H,25,locked_test,53,5,0.9207547169811321,0.6226415094339622,1.0,False
S+R+P+F+H,50,all_eligible,276,5,0.9202898550724637,0.8260869565217391,0.967391304347826,False
S+R+P+F+H,50,development,223,5,0.9201793721973094,0.8340807174887892,0.968609865470852,False
S+R+P+F+H,50,locked_test,53,5,0.9207547169811321,0.7924528301886793,0.9811320754716981,False
S+R+P+F+H,all,all_eligible,276,5,0.9615942028985507,0.9384057971014492,0.9782608695652174,False
S+R+P+F+H,all,development,223,5,0.9587443946188341,0.9372197309417041,0.9730941704035875,False
S+R+P+F+H,all,locked_test,53,5,0.9735849056603774,0.9433962264150944,1.0,False
S+R+P+F+H+M,100,all_eligible,276,5,0.8847826086956522,0.7862318840579711,0.9528985507246377,True
S+R+P+F+H+M,100,development,223,5,0.8896860986547085,0.7982062780269058,0.9551569506726457,True
S+R+P+F+H+M,100,locked_test,53,5,0.8641509433962264,0.7358490566037735,0.9433962264150944,True
S+R+P+F+H+M,200,all_eligible,276,5,0.9579710144927537,0.9057971014492754,0.9818840579710145,True
S+R+P+F+H+M,200,development,223,5,0.9623318385650225,0.9147982062780269,0.9865470852017937,True
S+R+P+F+H+M,200,locked_test,53,5,0.939622641509434,0.8679245283018868,0.9811320754716981,True
S+R+P+F+H+M,25,all_eligible,276,5,0.8079710144927537,0.47101449275362317,0.9347826086956522,True
S+R+P+F+H+M,25,development,223,5,0.8062780269058296,0.4798206278026906,0.9327354260089686,True
S+R+P+F+H+M,25,locked_test,53,5,0.8150943396226416,0.4339622641509434,0.9433962264150944,True
S+R+P+F+H+M,50,all_eligible,276,5,0.8449275362318841,0.6956521739130435,0.9420289855072463,True
S+R+P+F+H+M,50,development,223,5,0.8457399103139014,0.7130044843049327,0.9372197309417041,True
S+R+P+F+H+M,50,locked_test,53,5,0.8415094339622642,0.6226415094339622,0.9622641509433962,True
S+R+P+F+H+M,all,all_eligible,276,5,0.9333333333333333,0.894927536231884,0.9601449275362319,True
S+R+P+F+H+M,all,development,223,5,0.9372197309417041,0.9013452914798207,0.9641255605381166,True
S+R+P+F+H+M,all,locked_test,53,5,0.9169811320754717,0.8679245283018868,0.9433962264150944,True
S+R+P+F+M,100,all_eligible,276,5,0.8536231884057971,0.7427536231884058,0.9601449275362319,True
S+R+P+F+M,100,development,223,5,0.8484304932735426,0.7309417040358744,0.9596412556053812,True
S+R+P+F+M,100,locked_test,53,5,0.8754716981132076,0.7924528301886793,0.9622641509433962,True
S+R+P+F+M,200,all_eligible,276,5,0.95,0.8985507246376812,0.9746376811594203,True
S+R+P+F+M,200,development,223,5,0.9497757847533632,0.8968609865470852,0.9730941704035875,True
S+R+P+F+M,200,locked_test,53,5,0.9509433962264151,0.9056603773584906,0.9811320754716981,True
S+R+P+F+M,25,all_eligible,276,5,0.8717391304347826,0.5833333333333334,0.9746376811594203,True
S+R+P+F+M,25,development,223,5,0.873542600896861,0.5919282511210763,0.9730941704035875,True
S+R+P+F+M,25,locked_test,53,5,0.8641509433962264,0.5471698113207547,1.0,True
S+R+P+F+M,50,all_eligible,276,5,0.8253623188405798,0.6847826086956522,0.9492753623188406,True
S+R+P+F+M,50,development,223,5,0.8242152466367713,0.6905829596412556,0.9461883408071748,True
S+R+P+F+M,50,locked_test,53,5,0.8301886792452831,0.660377358490566,0.9622641509433962,True
S+R+P+F+M,all,all_eligible,276,5,0.9376811594202898,0.8985507246376812,0.9601449275362319,True
S+R+P+F+M,all,development,223,5,0.9390134529147982,0.8968609865470852,0.9641255605381166,True
S+R+P+F+M,all,locked_test,53,5,0.9320754716981132,0.9056603773584906,0.9622641509433962,True
S+R+P+H,100,all_eligible,276,5,0.9434782608695652,0.9021739130434783,0.9746376811594203,False
S+R+P+H,100,development,223,5,0.9417040358744395,0.9013452914798207,0.968609865470852,False
S+R+P+H,100,locked_test,53,5,0.9509433962264151,0.9056603773584906,1.0,False
S+R+P+H,200,all_eligible,276,5,0.9492753623188406,0.9130434782608695,0.9818840579710145,False
S+R+P+H,200,development,223,5,0.9452914798206278,0.9103139013452914,0.9775784753363229,False
S+R+P+H,200,locked_test,53,5,0.9660377358490566,0.9245283018867925,1.0,False
S+R+P+H,25,all_eligible,276,5,0.9376811594202898,0.8188405797101449,0.9746376811594203,False
S+R+P+H,25,development,223,5,0.9345291479820628,0.8071748878923767,0.9730941704035875,False
S+R+P+H,25,locked_test,53,5,0.9509433962264151,0.8679245283018868,0.9811320754716981,False
S+R+P+H,50,all_eligible,276,5,0.9565217391304348,0.9311594202898551,0.9818840579710145,False
S+R+P+H,50,development,223,5,0.9587443946188341,0.9372197309417041,0.9775784753363229,False
S+R+P+H,50,locked_test,53,5,0.9471698113207547,0.9056603773584906,1.0,False
S+R+P+H,all,all_eligible,276,5,0.9449275362318841,0.9130434782608695,0.967391304347826,False
S+R+P+H,all,development,223,5,0.9408071748878923,0.9103139013452914,0.9641255605381166,False
S+R+P+H,all,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+R+P+H+M,100,all_eligible,276,5,0.9123188405797101,0.8623188405797102,0.9565217391304348,True
S+R+P+H+M,100,development,223,5,0.9112107623318386,0.8609865470852018,0.9506726457399103,True
S+R+P+H+M,100,locked_test,53,5,0.9169811320754717,0.8679245283018868,0.9811320754716981,True
S+R+P+H+M,200,all_eligible,276,5,0.9311594202898551,0.8876811594202898,0.9710144927536232,True
S+R+P+H+M,200,development,223,5,0.9309417040358744,0.8878923766816144,0.968609865470852,True
S+R+P+H+M,200,locked_test,53,5,0.9320754716981132,0.8867924528301887,0.9811320754716981,True
S+R+P+H+M,25,all_eligible,276,5,0.8442028985507246,0.6304347826086957,0.9202898550724637,True
S+R+P+H+M,25,development,223,5,0.842152466367713,0.6278026905829597,0.9147982062780269,True
S+R+P+H+M,25,locked_test,53,5,0.8528301886792453,0.6415094339622641,0.9433962264150944,True
S+R+P+H+M,50,all_eligible,276,5,0.9115942028985508,0.8659420289855072,0.9528985507246377,True
S+R+P+H+M,50,development,223,5,0.9130044843049328,0.8699551569506726,0.9506726457399103,True
S+R+P+H+M,50,locked_test,53,5,0.9056603773584906,0.8490566037735849,0.9622641509433962,True
S+R+P+H+M,all,all_eligible,276,5,0.9166666666666666,0.8768115942028986,0.9456521739130435,True
S+R+P+H+M,all,development,223,5,0.9156950672645741,0.8834080717488789,0.9417040358744395,True
S+R+P+H+M,all,locked_test,53,5,0.9207547169811321,0.8490566037735849,0.9622641509433962,True
S+R+P+M,100,all_eligible,276,5,0.8920289855072464,0.8297101449275363,0.9456521739130435,True
S+R+P+M,100,development,223,5,0.8968609865470852,0.8475336322869955,0.9417040358744395,True
S+R+P+M,100,locked_test,53,5,0.8716981132075472,0.7547169811320755,0.9622641509433962,True
S+R+P+M,200,all_eligible,276,5,0.9268115942028985,0.8876811594202898,0.9637681159420289,True
S+R+P+M,200,development,223,5,0.9219730941704036,0.8878923766816144,0.9551569506726457,True
S+R+P+M,200,locked_test,53,5,0.9471698113207547,0.8867924528301887,1.0,True
S+R+P+M,25,all_eligible,276,5,0.8594202898550725,0.6304347826086957,0.9565217391304348,True
S+R+P+M,25,development,223,5,0.8556053811659192,0.6233183856502242,0.9551569506726457,True
S+R+P+M,25,locked_test,53,5,0.8754716981132076,0.660377358490566,0.9622641509433962,True
S+R+P+M,50,all_eligible,276,5,0.9065217391304348,0.8442028985507246,0.9565217391304348,True
S+R+P+M,50,development,223,5,0.9067264573991032,0.852017937219731,0.9461883408071748,True
S+R+P+M,50,locked_test,53,5,0.9056603773584906,0.8113207547169812,1.0,True
S+R+P+M,all,all_eligible,276,5,0.9260869565217391,0.894927536231884,0.9528985507246377,True
S+R+P+M,all,development,223,5,0.9237668161434978,0.9013452914798207,0.9461883408071748,True
S+R+P+M,all,locked_test,53,5,0.9358490566037736,0.8679245283018868,0.9811320754716981,True
